name,url,price,price_type,rating,rating_count,vendor
Microsoft LifeCam Studio pour les Entreprises,https://google.com/url?q=https://www.backmarket.fr/fr-fr/p/webcam-microsoft-lifecam-studio/658cd653-662f-4701-b1b5-f80e41900345%3Fshopping%3Dgmc&opi=95576897&sa=U&ved=0ahUKEwjT7LH2kaiNAxVFXaQEHaLCB8M4FBCwPAjoAQ&usg=AOvVaw0kv2GFT_w9biZMyHvJQ4ou,49.0,€,4.5,628,à neuf) chez Back Market
Microsoft LifeCam Studio pour les Entreprises,https://google.com/url?q=https://www.backmarket.fr/fr-fr/p/webcam-microsoft-lifecam-studio/658cd653-662f-4701-b1b5-f80e41900345%3Fshopping%3Dgmc&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAidAQ&usg=AOvVaw3bJJX8Fk9I_AWA8QsmXzu2,49.0,€,4.5,628,à neuf) chez Back Market
AVerMedia Live Streamer PW513 Webcam,https://google.com/url?q=https://www.laredoute.fr/ppdp/prod-602028537.aspx%3Fdim1%3D1999%26dim2%3D1999%26docid%3D00000000000001%26srsltid%3DAfmBOorC4nOFfWNOGkHymLNTfBTg_4sZ8iyRWa8eLj2OhK_v3ZOI6Fvx0X8&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAiiAQ&usg=AOvVaw1IvFILEVRJs2s9vzLS7iz5,150.99,€,4.5,75,La Redoute
Logitech Webcam Brio 100 Full HD en Blanc Cassé,https://google.com/url?q=https://www.logitech.com/fr-fr/products/webcams/brio-100-webcam.960-001617.html&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAimAQ&usg=AOvVaw2o6az9_9i1pGNVFxNF2nl9,49.99,€,4.5,2481,Logitech
Logitech C525 HD Webcam,https://google.com/url?q=https://www.ebay.fr/itm/187123817885%3Fchn%3Dps%26mkevt%3D1%26mkcid%3D28%26google_free_listing_action%3Dview_item&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAiqAQ&usg=AOvVaw0mSMvrFCaWn1yj2A4S6-m3,424.33,€,4.5,1082,eBay - rarewaves-europe
Logitech Reach Webcam 1920 x 1080 pixels USB-C Graphite,https://google.com/url?q=https://hellorse.fr/produits/5099206124783%3Fsrsltid%3DAfmBOoo1Z_fevxwGzXPzJJBYnYshLFJFNJD_KWr5ID-J8pCy16828KL47d8&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAiuAQ&usg=AOvVaw2hn-iWoLmWS7O3anlfV1vD,394.8,€,4.5,3,hello RSE
"Webcam OBSBOT Tiny 2 4K avec contrôle vocal PTZ, suivi AI multi-mode et mise au point automatique, caméra Web avec capteur 1/1,5"", contrôle gestuel,",https://google.com/url?q=https://www.kentfaith.fr/GW41.0137_webcam-obsbot-tiny-2-4k-avec-contr%25C3%25B4le-vocal-ptz-suivi-ai-multi-mode-et-mise-au-point-automatique-cam%3Fsrsltid%3DAfmBOop-ftXoZmFHccDnhiKkscvOzoMDemaHj64UTXjng-vdrIajBqi0k4w&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAiyAQ&usg=AOvVaw38KAwUAZjI1Ra5-BNV23MO,329.99,€,5.0,66,K&F Concept FR
Logitech StreamCam - Webcam,https://google.com/url?q=https://www.pixmania.com/fr/fr/logitech-streamcam-58620.html%3Foid%3D144818%26srsltid%3DAfmBOoog2MIksKhth6Q6nul-5E_gy7hNgaKUOHB109zDEg1raqK0LS8g4xU&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAi1AQ&usg=AOvVaw2COWZE0tSYpoC3HRjG4Fay,116.36,€,4.5,1494,Pixmania
Creative Live! Cam Sync 4K - Webcam 4K UHD avec compensation de contre-jour,https://google.com/url?q=https://fr.creative.com/p/webcams/creative-live-cam-sync-4k%23buy&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAi5AQ&usg=AOvVaw0QqWv_-zZCtuTJA1KG92sp,59.99,€,4.5,102,Creative Labs
Logitech HD Webcam C270,https://google.com/url?q=https://equipements.kalyzee.com/products/logitech-c270-webcam%3Fvariant%3D49222616908106%26country%3DFR%26currency%3DEUR%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic%26srsltid%3DAfmBOooSlXEII8k0dtBn2nueLTx2dtSFJhC9qCSF71tyc1GcoGeXCPhT2io&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAi9AQ&usg=AOvVaw2Z63G5aN5OOljMvi2VljHt,31.99,€,4.5,33255,Kalyzée
Logitech Brio Ultra HD Pro Business Webcam 4096 x 2160 pixels USB 3.2 Gen 1 (3.1 Gen 1) Noir,https://google.com/url?q=http://www.dominodisplay.com/fr/smart-solutions/accessoires-de-collaboration/webcam-business-brio-logitech&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjBAQ&usg=AOvVaw3cjtzD4zlBRGvWOI9vz_BT,270.0,€,4.5,2101,Dominodisplay
Logitech BCC950 Noir,https://google.com/url?q=https://greatecno.com/fr/webcams/97414-webcam-logitech-bcc950-conferencecam-1920x1080-telecommande-cable-usb-2-4m-noir-6920377901882.html%3Fcountry%3Dfr%26srsltid%3DAfmBOoqKEFcK__HxE2Ony64mu-skbchgQfMib0uZyEtjUR74rnu8TqgHoUE&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjFAQ&usg=AOvVaw1DMSeWzpj-6IMF9V8Kcfmu,133.21,€,4.5,597,GreaTecno
Logitech Webcam C505e,https://google.com/url?q=https://chipset.fr/boutique/peripheriques-pc/webcam/logitech-hd-webcam-c505e-960-001372/%3Fsrsltid%3DAfmBOorSxWwyBaL1E5NKXH-mMJfzcp7l6qN18GBObTZWKuIU0JsIati_Zi8&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjJAQ&usg=AOvVaw0XJgipPUk9hI6JhYlJdDbc,34.72,€,4.5,155,Chipset.fr
Logitech HD Pro Webcam C920,https://google.com/url?q=https://www.integration-reseaux.com/Prix/Webcam-Logitech-C920-24504.html%3Futm_source%3Dgoogle%26utm_medium%3Dcomparateur%26utm_campaign%3Dshopping&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjNAQ&usg=AOvVaw1slCqKKF5iZ55es-iu75eq,98.93,€,4.5,9989,Integration-Reseaux
Trust Webcam Tanor Noir,https://google.com/url?q=https://www.electrodepot.fr/webcam-trust-fhd-tanor.html%3Fsrsltid%3DAfmBOorupc_q9kmz1ZQ2efNHkz718WIuUhJITdUHFWQA1DYLMEh6yE6T2jo&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjRAQ&usg=AOvVaw0uzeHixvp4aPJ4-y-lkXbe,24.95,€,5.0,7,Electro Dépôt
Webcam Krom NXKROMKAM Full HD - 30 FPS,https://google.com/url?q=https://habitium.com/fr/webcams/761928-webcam-a-resolution-full-hd-avec-microphone-et-finition-noire-krom.html%3Fland%3D%26srsltid%3DAfmBOoo_pwYSeOgVBMWWqHPE1XXOxR97w6jgTDAzHPc6mq4yW3ZfzO0gYMw&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjVAQ&usg=AOvVaw3MAp2WXY74gCYjXxZhT6xS,36.95,€,4.5,154,Habitium
Logitech C920e - Webcam,https://google.com/url?q=https://www.eibabo.fr/logitech/webcam-usb-hd-30-fps-professionnelle-accessoire-pour-l-electronique-grand-public-logitech-c92...-eb18730629%3Futm_source%3DPortals%26utm_medium%3DCPC%26utm_campaign%3Deibabo-FR_GoogleShopping_FR&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjZAQ&usg=AOvVaw2geF9_E2GqF45rb2sMztDt,78.14,€,4.5,447,eibabo.fr
Logitech C310 HD Webcam,https://google.com/url?q=https://www.conrad.fr/fr/p/webcam-hd-1280-x-720-pixel-logitech-c310-pied-de-support-support-a-pince-973987.html%3Fexperience%3Db2c%26utm_source%3Dgoogle%26utm_medium%3Dsurfaces%26utm_campaign%3Dshopping-feed%26utm_content%3Dfree-google-shopping-clicks%26utm_term%3D973987&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjdAQ&usg=AOvVaw2h9ESbEJZUGfbsjanErgto,28.99,€,4.5,2266,Conrad.fr
Razer Kiyo Pro Ultra - 4K Streaming Webcam with DSLR Video,https://google.com/url?q=https://www.razer.com/fr-fr/streaming-cameras/Razer-Kiyo-Pro-Ultra/RZ19-04420100-R3M1%3Fsrsltid%3DAfmBOoqCP59f83CvMqqO-JGnWXp5KmCbZ1Zd2bYbEM5kQ07U6ioCmTxru8w&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjhAQ&usg=AOvVaw16IICZ_beH9TmX7XPjTx5O,349.99,€,5.0,4,Razer.com
Microsoft Modern Webcam,https://google.com/url?q=https://www.lambda-tek.com/Microsoft-8L3-00005-shFR/B45766481%26origin%3DgbaseFR16.10%3Fsrsltid%3DAfmBOooAxYGD9k9yyRuoNMPxy5AmmZhZf9LkdBrF77QDVQYlLwSgTpgDsCc&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjlAQ&usg=AOvVaw1Mvedfe8EB5jIBK7Qxdzav,103.37,€,4.5,70,LambdaTek
Logitech C270 HD Webcam,https://google.com/url?q=https://e.leclerc/fp/5099206064201&opi=95576897&sa=U&ved=0ahUKEwjAjYj3kaiNAxVCRaQEHedbDr04KBCwPAjpAQ&usg=AOvVaw3IpoTuUvCRG55wvHjzOkRR,24.41,€,4.5,33255,E.Leclerc
